trail_id,name,city,region_name,length_km,ascent,descent,deepest_point,highest_point,unit,duration_minutes,difficulty,season,route_type,aktivitat,angebot,thema
873,Davos Clavadel – Sertig Dörfli (Sertigtal),Graubünden,Davos,10.4,369,166,1649,1901,m,165,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Tal']"
871,Sihlsee (Willerzell) – Stöcklichrüz – Diebishüttli – Lachen,Zentralschweiz,Schwyz,10.7,433,908,416,1247,m,205,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Gipfel', 'See', 'Gratweg', 'Top-Touren']"
869,Dischmatal: Dürrboden – Davos-Dorf (Jakobsweg),Graubünden,Davos,12.8,74,518,1554,2004,m,180,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Fluss', 'Tal']"
867,Panoramaweg Hasliberg – Brünigpass,Bern,Haslital,8.8,354,411,982,1262,m,155,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'Höhenweg']"
865,Rigi-Panoramaweg: Rigi Kaltbad-First – Rigi Scheidegg,Zentralschweiz,Rigi,6.6,253,50,1431,1639,m,110,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Panorama', 'Höhenweg']"
863,Rigi Scheidegg – Rigi Staffel – Rigi Kulm,Zentralschweiz,Rigi,9,379,254,1430,1766,m,155,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Familie', 'Panorama', 'Höhenweg']"
859,Grimsel Passhöhe – Berghaus Oberaar – Oberaarsee – Oberaargletscher – Grimselpass,Bern,Berner Oberland,19.5,941,941,1979,2515,m,365,T2,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Panorama', 'See', 'Mehrtagestour', 'Gletscher']"
857,Grimselpass – Sidelhorn – Triebtenseeli – Husegghütte – Grimselpass,Bern,Haslital,7.7,693,693,2162,2760,m,200,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Gratweg']"
823,Felsenegg – Fallätschen – Uto Staffel – Uetliberg – Jurablick – Hohenstein – Zürich Triemli,Zürich,Stadt Zürich,10.5,272,595,480,846,m,170,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'Panorama', 'Höhenweg']"
813,Motta Naluns (Scuol) – Sent,Graubünden,Scuol,8.6,203,916,1438,2293,m,195,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'Höhenweg']"
811,Naturpark Beverin (Heinzenberg Tschappina – Oberurmein – Obergmeind),Graubünden,Rheinwald/Viamala,8.4,341,339,1552,1813,m,175,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Panorama', 'See']"
809,Silvaplana – Silvaplanersee – Silsersee – Maloja,Graubünden,Oberengadin,12.7,88,84,1791,1812,m,230,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'See', 'Flachwandern']"
807,Triemel Hochwang – Fatschél (Schanfigg / St. Peter-Molinis),Graubünden,Arosa,2.8,1,350,1543,1892,m,55,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Familie', 'Panorama']"
805,Winterwanderung Tschiertschen Rundweg (Schanfigg),Graubünden,Arosa,3.8,141,141,1281,1374,m,85,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama']"
861,Emmental: Huttwil – Dürrenroth – Lueg – Burgdorf (Via Jacobi / Jakobsweg),Bern,Emmental,23.5,644,749,532,885,m,370,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']",['Panorama']
853,Stans – Flüeli-Ranft – Sachseln (Bruder-Klausen-Weg),Zentralschweiz,Nidwalden,20.7,793,773,451,831,m,350,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']",['Themenweg']
855,Handegg (Haslital) – Grimsel Hospiz (Via Sbrinz),Bern,Haslital,7,676,120,1402,1958,m,155,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'See', 'Tal']"
851,"Bergell: Vicosoprano – Stampa – Chiavenna (Via Sett, 6. Etappe)",Graubünden,Bergell,24,354,1095,327,1068,m,365,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']",['Mehrtagestour']
849,"Bivio – Septimerpass – Casaccia – Vicosoprano (Via Sett, 5. Etappe)",Graubünden,Bergell,19.5,584,1284,1068,2310,m,335,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],[],['Mehrtagestour']
847,"Parc Ela: Savognin – Alp Flix – Bivio (Via Sett, 4. Etappe)",Graubünden,Surses,21.2,1266,707,1204,2002,m,400,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB', 'Hofladen']","['Panorama', 'Mehrtagestour', 'Naturwunder']"
845,Thusis – Tiefencastel,Graubünden,Albula,18.3,880,696,668,1204,m,330,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Panorama', 'Höhenweg', 'Schlucht', 'Naturwunder']"
843,"Tiefencastel – Savognin (Via Sett, 3. Etappe)",Graubünden,Surses,12.7,766,440,849,1394,m,240,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Panorama', 'See', 'Mehrtagestour']"
841,Alpenflora-Erlebnispfad Savognin: Somtgant – Tigignas,Graubünden,Surses,4.7,66,581,1607,2163,m,85,T1,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Panorama', 'See', 'Themenweg']"
837,Sunnbüel (Kandersteg) – Schwarenbach – Gemmipass (Leukerbad),Bern,Kandertal,8.7,516,112,1871,2338,m,160,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Pass', 'See', 'Top-Touren', 'Bergsee']"
835,Via Albula (Preda – Spinas – Bever),Graubünden,Albula,16.2,845,915,1707,2467,m,320,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']",['Pass']
833,Gornergrat (Zermatt) – Rotenboden – Riffelsee – Riffelberg,Wallis,Mattertal,4.6,62,569,2564,3090,m,85,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'See', 'Höhenweg', 'Gletscher']"
839,Brienzersee: Iseltwald – Giessbachfälle – Giessbach,Bern,Brienzersee,7,319,222,566,795,m,120,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'See', 'Schiff', 'Top-Touren']"
831,Schijenfluh Umrundung (Prättigau Rätikon: St. Antönien – Partnun),Graubünden,Prättigau,19,1114,1114,1461,2353,m,375,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'See', 'Mehrtagestour']"
829,Furtschellas – Lej Sgrischus – Val Fex / Fextal – Sils,Graubünden,Oberengadin,11.1,435,942,1806,2623,m,215,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'See', 'Top-Touren']"
827,Fextal / Val Fex: Sils – Muott&#8217;Ota – Hotel Fex – Sils,Graubünden,Oberengadin,12.9,748,748,1806,2458,m,255,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']",['Gipfel']
825,Planetenweg: Uetliberg (Zürich) – Felsenegg,Zürich,Stadt Zürich,6.4,188,197,726,849,m,100,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'Panorama', 'Themenweg', 'Höhenweg']"
803,Arosa – Litzirüti – Langwies (Schanfiggtal),Graubünden,Arosa,7.5,68,490,1261,1738,m,140,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Hofladen']",['Fluss']
819,Höhi Wispile (Gstaad) – Chrinetritt – Lauenensee – Lauenen,Bern,Gstaad / Saanenland,13.1,220,892,1235,1916,m,220,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Panorama', 'Höhenweg', 'Gratweg', 'Bergsee']"
817,Lauenen – Lauenensee – Lauenen,Bern,Gstaad / Saanenland,7.8,240,240,1237,1409,m,120,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'See', 'Top-Touren', 'Bergsee']"
815,Flims Waldhaus – Caumasee – Conn – Il Spir – Crestasee – Trin Mulin,Graubünden,Flims Laax Falera,9.4,157,437,803,1111,m,140,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Familie', 'Panorama', 'See', 'Naturwunder', 'Top-Touren', 'Bergsee']"
801,Arosa – Tschuggenhütte (Tschuggenweg),Graubünden,Arosa,4.2,202,202,1799,1997,m,90,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung']",['Familie']
799,Innerarosa – Schwellisee – Alpenblick – Gspan – Innerarosa,Graubünden,Arosa,4.1,167,166,1857,1982,m,85,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Familie', 'Panorama', 'See']"
797,Arosa – Prätschli – Maran – Eichhörnliweg – Arosa,Graubünden,Arosa,5.2,174,174,1738,1907,m,100,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Hofladen']","['Familie', 'Themenweg']"
795,Naraus – Flims Panoramaweg,Graubünden,Flims Laax Falera,8.6,17,771,1081,1837,m,160,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Familie', 'Panorama', 'Schlitteln']"
793,Lauenen Rohr (Gstaad) – Lauenensee,Bern,Gstaad / Saanenland,7.8,222,220,1235,1409,m,150,,"['Jan', 'Feb', 'Mar', 'Dez']",Rundtour,['Winterwandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']",['See']
791,Bettmeralp – Riederfurka – Riederalp,Wallis,Aletsch,5,204,203,1879,2065,m,110,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Höhenweg']"
